year,id,re,treat,age,education,black,hispanic,married,nodegree,u74,u75,uniqueid
1978.0,1060,26599.078125,0.0,26.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1060-1978
1978.0,1061,26599.078125,0.0,32.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1061-1978
1978.0,1062,0.0,0.0,29.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1062-1978
1978.0,1063,0.0,0.0,29.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1063-1978
1978.0,1064,27042.396484375,0.0,30.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1064-1978
1978.0,1065,23974.63671875,0.0,47.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,1065-1978
1978.0,1066,25121.3515625,0.0,51.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1066-1978
1978.0,1067,31032.2578125,0.0,26.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1067-1978
1978.0,1068,35465.4375,0.0,32.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1068-1978
1978.0,1069,29554.53125,0.0,35.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1069-1978
1978.0,1070,29554.53125,0.0,35.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1070-1978
1978.0,1071,2049.606689453125,0.0,54.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1071-1978
1978.0,1072,26599.078125,0.0,55.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1072-1978
1978.0,1073,26599.078125,0.0,55.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1073-1978
1978.0,1074,29554.53125,0.0,38.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1074-1978
1978.0,1075,18176.037109375,0.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1075-1978
1978.0,1076,32509.984375,0.0,30.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1076-1978
1978.0,1077,28076.8046875,0.0,25.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1077-1978
1978.0,1078,15516.12890625,0.0,39.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1078-1978
1978.0,1079,36943.1640625,0.0,28.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1079-1978
1978.0,1080,17732.71875,0.0,47.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1080-1978
1978.0,1081,32509.984375,0.0,39.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1081-1978
1978.0,1082,23643.625,0.0,49.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1082-1978
1978.0,1083,0.0,0.0,21.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1083-1978
1978.0,1084,23939.171875,0.0,31.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1084-1978
1978.0,1085,33987.7109375,0.0,27.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1085-1978
1978.0,1086,22904.76171875,0.0,37.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1086-1978
1978.0,1087,19411.416015625,0.0,51.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1087-1978
1978.0,1088,28076.8046875,0.0,29.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1088-1978
1978.0,1089,23200.306640625,0.0,27.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1089-1978
1978.0,1090,449.2288818359375,0.0,24.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1090-1978
1978.0,1091,12412.9033203125,0.0,32.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1091-1978
1978.0,1092,27042.396484375,0.0,31.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1092-1978
1978.0,1093,0.0,0.0,46.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1093-1978
1978.0,1094,26599.078125,0.0,40.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,1094-1978
1978.0,1095,36204.30078125,0.0,27.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1095-1978
1978.0,1096,25860.21484375,0.0,27.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1096-1978
1978.0,1097,27337.94140625,0.0,28.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1097-1978
1978.0,1098,23643.625,0.0,29.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1098-1978
1978.0,1099,25564.669921875,0.0,36.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1099-1978
1978.0,1100,17437.173828125,0.0,23.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1100-1978
1978.0,1101,21427.03515625,0.0,28.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1101-1978
1978.0,1102,19210.4453125,0.0,28.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1102-1978
1978.0,1103,22904.76171875,0.0,34.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1103-1978
1978.0,1104,22165.8984375,0.0,41.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1104-1978
1978.0,1105,0.0,0.0,25.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1105-1978
1978.0,1106,10639.630859375,0.0,45.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1106-1978
1978.0,1107,28076.8046875,0.0,45.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1107-1978
1978.0,1108,33987.7109375,0.0,41.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1108-1978
1978.0,1109,24825.806640625,0.0,35.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1109-1978
1978.0,1110,25121.3515625,0.0,35.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,1110-1978
1978.0,1111,25860.21484375,0.0,29.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1111-1978
1978.0,1112,23495.853515625,0.0,28.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1112-1978
1978.0,1113,22165.8984375,0.0,35.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1113-1978
1978.0,1114,25638.556640625,0.0,35.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1114-1978
1978.0,1115,29554.53125,0.0,30.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1115-1978
1978.0,1116,28076.8046875,0.0,29.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1116-1978
1978.0,1117,26643.41015625,0.0,26.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,1117-1978
1978.0,1118,45809.5234375,0.0,28.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1118-1978
1978.0,1119,38420.890625,0.0,30.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1119-1978
1978.0,1120,29702.3046875,0.0,26.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1120-1978
1978.0,1121,39159.75390625,0.0,22.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1121-1978
1978.0,1122,25121.3515625,0.0,22.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1122-1978
1978.0,1123,9605.22265625,0.0,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1123-1978
1978.0,1124,35465.4375,0.0,43.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1124-1978
1978.0,1125,39898.6171875,0.0,43.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,1125-1978
1978.0,1126,25121.3515625,0.0,48.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1126-1978
1978.0,1127,27929.03125,0.0,45.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1127-1978
1978.0,1128,22609.216796875,0.0,27.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1128-1978
1978.0,1129,23348.080078125,0.0,44.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1129-1978
1978.0,1130,29554.53125,0.0,26.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1130-1978
1978.0,1131,26451.306640625,0.0,54.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1131-1978
1978.0,1132,26451.306640625,0.0,54.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1132-1978
1978.0,1133,26451.306640625,0.0,54.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1133-1978
1978.0,1134,24382.48828125,0.0,29.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1134-1978
1978.0,1135,34320.19921875,0.0,22.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1135-1978
1978.0,1136,27061.607421875,0.0,39.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1136-1978
1978.0,1137,36943.1640625,0.0,35.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1137-1978
1978.0,1138,25121.3515625,0.0,44.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1138-1978
1978.0,1139,26599.078125,0.0,32.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1139-1978
1978.0,1140,24530.26171875,0.0,27.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1140-1978
1978.0,1141,24530.26171875,0.0,27.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1141-1978
1978.0,1142,26599.078125,0.0,26.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1142-1978
1978.0,1143,26780.83984375,0.0,46.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1143-1978
1978.0,1144,30145.62109375,0.0,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1144-1978
1978.0,1145,29554.53125,0.0,35.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1145-1978
1978.0,1146,24448.986328125,0.0,33.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1146-1978
1978.0,1147,36943.1640625,0.0,26.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1147-1978
1978.0,1148,29554.53125,0.0,26.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1148-1978
1978.0,1149,25121.3515625,0.0,20.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1149-1978
1978.0,1150,20244.853515625,0.0,49.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1150-1978
1978.0,1151,23643.625,0.0,25.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1151-1978
1978.0,1152,26599.078125,0.0,28.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1152-1978
1978.0,1153,26599.078125,0.0,28.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1153-1978
1978.0,1154,26599.078125,0.0,35.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1154-1978
1978.0,1155,25121.3515625,0.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1155-1978
1978.0,1156,25634.123046875,0.0,44.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1156-1978
1978.0,1157,32509.984375,0.0,23.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,1157-1978
1978.0,1158,31771.12109375,0.0,32.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1158-1978
1978.0,1159,25121.3515625,0.0,24.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1159-1978
1978.0,1160,31032.2578125,0.0,27.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1160-1978
1978.0,1161,29554.53125,0.0,46.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1161-1978
1978.0,1162,22165.8984375,0.0,31.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1162-1978
1978.0,1163,29554.53125,0.0,27.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1163-1978
1978.0,1164,12708.44921875,0.0,51.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1164-1978
1978.0,1165,25121.3515625,0.0,43.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1165-1978
1978.0,1166,30145.62109375,0.0,32.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,1166-1978
1978.0,1167,22461.443359375,0.0,37.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1167-1978
1978.0,1168,22461.443359375,0.0,37.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1168-1978
1978.0,1169,28076.8046875,0.0,30.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1169-1978
1978.0,1170,27898.0,0.0,45.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1170-1978
1978.0,1171,27898.0,0.0,45.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1171-1978
1978.0,1172,29554.53125,0.0,49.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1172-1978
1978.0,1173,29554.53125,0.0,49.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1173-1978
1978.0,1174,44331.796875,0.0,26.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1174-1978
1978.0,1175,32509.984375,0.0,37.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1175-1978
1978.0,1176,21427.03515625,0.0,44.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1176-1978
1978.0,1177,38420.890625,0.0,30.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1177-1978
1978.0,1178,29554.53125,0.0,51.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1178-1978
1978.0,1179,22165.8984375,0.0,28.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1179-1978
1978.0,1180,35465.4375,0.0,29.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1180-1978
1978.0,1181,23052.53515625,0.0,40.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1181-1978
1978.0,1182,0.0,0.0,34.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,1182-1978
1978.0,1183,24825.806640625,0.0,51.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1183-1978
1978.0,1184,35465.4375,0.0,26.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1184-1978
1978.0,1185,35465.4375,0.0,46.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1185-1978
1978.0,1186,26599.078125,0.0,45.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1186-1978
1978.0,1187,26599.078125,0.0,49.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1187-1978
1978.0,1188,15646.1689453125,0.0,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1188-1978
1978.0,1189,29258.986328125,0.0,30.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1189-1978
1978.0,1190,0.0,0.0,50.0,12.0,0.0,0.0,1.0,0.0,0.0,1.0,1190-1978
1978.0,1191,26599.078125,0.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1191-1978
1978.0,1192,31032.2578125,0.0,27.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1192-1978
1978.0,1193,17732.71875,0.0,46.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1193-1978
1978.0,1194,17732.71875,0.0,46.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1194-1978
1978.0,1195,29554.53125,0.0,43.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1195-1978
1978.0,1196,31032.2578125,0.0,27.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1196-1978
1978.0,1197,19210.4453125,0.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1197-1978
1978.0,1198,29554.53125,0.0,55.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1198-1978
1978.0,1199,26007.98828125,0.0,53.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1199-1978
1978.0,1200,26746.8515625,0.0,44.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1200-1978
1978.0,1201,26625.677734375,0.0,47.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1201-1978
1978.0,1202,29554.53125,0.0,46.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1202-1978
1978.0,1203,35465.4375,0.0,25.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1203-1978
1978.0,1204,25860.21484375,0.0,31.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1204-1978
1978.0,1205,29554.53125,0.0,28.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1205-1978
1978.0,1206,32421.3203125,0.0,40.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1206-1978
1978.0,1207,32421.3203125,0.0,40.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1207-1978
1978.0,1208,29480.64453125,0.0,28.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1208-1978
1978.0,1209,28815.66796875,0.0,29.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1209-1978
1978.0,1210,29554.53125,0.0,42.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1210-1978
1978.0,1211,29554.53125,0.0,30.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1211-1978
1978.0,1212,6354.22412109375,0.0,39.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1212-1978
1978.0,1213,29554.53125,0.0,30.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1213-1978
1978.0,1214,26599.078125,0.0,50.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1214-1978
1978.0,1215,29315.140625,0.0,29.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1215-1978
1978.0,1216,32509.984375,0.0,29.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1216-1978
1978.0,1217,35465.4375,0.0,27.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1217-1978
1978.0,1218,17732.71875,0.0,31.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,1218-1978
1978.0,1219,17732.71875,0.0,31.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,1219-1978
1978.0,1220,42854.0703125,0.0,29.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1220-1978
1978.0,1221,19210.4453125,0.0,27.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1221-1978
1978.0,1222,20392.626953125,0.0,26.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1222-1978
1978.0,1223,36943.1640625,0.0,42.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1223-1978
1978.0,1224,33839.9375,0.0,24.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1224-1978
1978.0,1225,36943.1640625,0.0,48.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1225-1978
1978.0,1226,22165.8984375,0.0,25.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1226-1978
1978.0,1227,20688.171875,0.0,21.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1227-1978
1978.0,1228,23643.625,0.0,48.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1228-1978
1978.0,1229,27337.94140625,0.0,50.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1229-1978
1978.0,1230,51720.4296875,0.0,28.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1230-1978
1978.0,1231,26599.078125,0.0,29.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1231-1978
1978.0,1232,28815.66796875,0.0,33.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1232-1978
1978.0,1233,32509.984375,0.0,52.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1233-1978
1978.0,1234,32509.984375,0.0,22.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1234-1978
1978.0,1235,29554.53125,0.0,43.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1235-1978
1978.0,1236,31032.2578125,0.0,34.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1236-1978
1978.0,1237,28076.8046875,0.0,46.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1237-1978
1978.0,1238,0.0,0.0,31.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0,1238-1978
1978.0,1239,23578.60546875,0.0,28.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1239-1978
1978.0,1240,22609.216796875,0.0,44.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1240-1978
1978.0,1241,28520.123046875,0.0,25.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1241-1978
1978.0,1242,29644.673828125,0.0,29.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1242-1978
1978.0,1243,25712.44140625,0.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1243-1978
1978.0,1244,0.0,0.0,31.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1244-1978
1978.0,1245,38420.890625,0.0,40.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1245-1978
1978.0,1246,20688.171875,0.0,30.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1246-1978
1978.0,1247,32509.984375,0.0,26.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,1247-1978
1978.0,1248,16254.9921875,0.0,32.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1248-1978
1978.0,1249,28815.66796875,0.0,26.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1249-1978
1978.0,1250,31032.2578125,0.0,28.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1250-1978
1978.0,1251,24382.48828125,0.0,54.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1251-1978
1978.0,1252,31032.2578125,0.0,30.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1252-1978
1978.0,1253,24382.48828125,0.0,33.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1253-1978
1978.0,1254,27846.279296875,0.0,33.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1254-1978
1978.0,1255,32509.984375,0.0,26.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1255-1978
1978.0,1256,35465.4375,0.0,44.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1256-1978
1978.0,1257,26599.078125,0.0,49.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1257-1978
1978.0,1258,17806.60546875,0.0,55.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,1258-1978
1978.0,1259,22165.8984375,0.0,28.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1259-1978
1978.0,1260,25121.3515625,0.0,45.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1260-1978
1978.0,1261,20688.171875,0.0,30.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,1261-1978
1978.0,1262,25440.541015625,0.0,40.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1262-1978
1978.0,1263,26599.078125,0.0,27.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1263-1978
1978.0,1264,28076.8046875,0.0,51.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1264-1978
1978.0,1265,28076.8046875,0.0,51.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1265-1978
1978.0,1266,25121.3515625,0.0,43.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1266-1978
1978.0,1267,0.0,0.0,37.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1267-1978
1978.0,1268,0.0,0.0,37.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1268-1978
1978.0,1269,27929.03125,0.0,38.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1269-1978
1978.0,1270,30736.712890625,0.0,36.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1270-1978
1978.0,1271,24973.578125,0.0,27.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,1271-1978
1978.0,1272,31978.00390625,0.0,21.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1272-1978
1978.0,1273,31032.2578125,0.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1273-1978
1978.0,1274,38420.890625,0.0,33.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1274-1978
1978.0,1275,26599.078125,0.0,38.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1275-1978
1978.0,1276,33987.7109375,0.0,32.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1276-1978
1978.0,1277,32509.984375,0.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1277-1978
1978.0,1278,32509.984375,0.0,24.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1278-1978
1978.0,1279,32509.984375,0.0,43.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1279-1978
1978.0,1280,49651.61328125,0.0,26.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1280-1978
1978.0,1281,22756.98828125,0.0,33.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1281-1978
1978.0,1282,36943.1640625,0.0,34.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1282-1978
1978.0,1283,32509.984375,0.0,28.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1283-1978
1978.0,1284,32509.984375,0.0,41.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1284-1978
1978.0,1285,28076.8046875,0.0,25.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1285-1978
1978.0,1286,31032.2578125,0.0,28.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1286-1978
1978.0,1287,58653.921875,0.0,26.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,1287-1978
1978.0,1288,26451.306640625,0.0,28.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1288-1978
1978.0,1289,0.0,0.0,53.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1289-1978
1978.0,1290,31771.12109375,0.0,55.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1290-1978
1978.0,1291,23348.080078125,0.0,29.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1291-1978
1978.0,1292,31032.2578125,0.0,39.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1292-1978
1978.0,1293,32509.984375,0.0,31.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1293-1978
1978.0,1294,32509.984375,0.0,25.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1294-1978
1978.0,1295,10935.1767578125,0.0,25.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1295-1978
1978.0,1296,42854.0703125,0.0,29.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1296-1978
1978.0,1297,29554.53125,0.0,29.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,1297-1978
1978.0,1298,39898.6171875,0.0,27.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1298-1978
1978.0,1299,35465.4375,0.0,34.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1299-1978
1978.0,1300,29258.986328125,0.0,45.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1300-1978
1978.0,1301,34135.484375,0.0,28.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1301-1978
1978.0,1302,26953.732421875,0.0,43.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1302-1978
1978.0,1303,31032.2578125,0.0,54.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1303-1978
1978.0,1304,0.0,0.0,29.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1304-1978
1978.0,1305,29369.81640625,0.0,55.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1305-1978
1978.0,1306,29369.81640625,0.0,55.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1306-1978
